frame_path,timestamp,chunk_id
frames/frame_363_1815.00s.jpg,1815.0,132
frames/frame_364_1820.00s.jpg,1820.0,132
frames/frame_365_1825.00s.jpg,1825.0,133
frames/frame_366_1830.00s.jpg,1830.0,133
frames/frame_367_1835.00s.jpg,1835.0,133
frames/frame_368_1840.00s.jpg,1840.0,133
frames/frame_369_1845.00s.jpg,1845.0,134
frames/frame_370_1850.00s.jpg,1850.0,134
frames/frame_371_1855.00s.jpg,1855.0,134
frames/frame_372_1860.00s.jpg,1860.0,135
frames/frame_373_1865.00s.jpg,1865.0,135
frames/frame_374_1870.00s.jpg,1870.0,135
frames/frame_375_1875.00s.jpg,1875.0,136
frames/frame_376_1880.00s.jpg,1880.0,136
frames/frame_377_1885.00s.jpg,1885.0,137
frames/frame_378_1890.00s.jpg,1890.0,137
frames/frame_379_1895.00s.jpg,1895.0,137
frames/frame_380_1900.00s.jpg,1900.0,138
frames/frame_381_1905.00s.jpg,1905.0,138
frames/frame_382_1910.00s.jpg,1910.0,138
frames/frame_383_1915.00s.jpg,1915.0,139
frames/frame_384_1920.00s.jpg,1920.0,139
frames/frame_385_1925.00s.jpg,1925.0,140
frames/frame_386_1930.00s.jpg,1930.0,140
frames/frame_387_1935.00s.jpg,1935.0,140
frames/frame_388_1940.00s.jpg,1940.0,140
frames/frame_389_1945.00s.jpg,1945.0,141
frames/frame_390_1950.00s.jpg,1950.0,141
frames/frame_391_1955.00s.jpg,1955.0,141
frames/frame_392_1960.00s.jpg,1960.0,141
frames/frame_393_1965.00s.jpg,1965.0,142
frames/frame_394_1970.00s.jpg,1970.0,142
frames/frame_395_1975.00s.jpg,1975.0,142
frames/frame_396_1980.00s.jpg,1980.0,142
frames/frame_397_1985.00s.jpg,1985.0,143
frames/frame_398_1990.00s.jpg,1990.0,143
frames/frame_399_1995.00s.jpg,1995.0,143
frames/frame_400_2000.00s.jpg,2000.0,144
frames/frame_401_2005.00s.jpg,2005.0,144
frames/frame_402_2010.00s.jpg,2010.0,144
